Age,Gender,Skill_Level,Hand_Dominance,Stroke_Type,Surface_Type,Coating_Roughness_nm,Friction_Coefficient,Sweat_Level,Temperature_C,Humidity_%,Grip_Force_Mean,Grip_Force_SD,Peak_Grip_Force,Pressure_Distribution_Index,Contact_Area_cm2,EMG_Flexor_RMS,EMG_Extensor_RMS,Muscle_Fatigue_Index,Impact_Force_N,Vibration_Peak,Vibration_Frequency_Hz,Shock_Transmission_Index,Grip_Stability_Score,Slip_Event,Injury_Risk_Level
25,Male,Pro,Left,Serve,Coated,143.7507119825304,0.5502361553203087,Moderate,23.528148888551748,80.41814096366846,199.0548961890193,32.158948111738155,222.59188314145905,0.6790300394250026,16.843061859718485,0.571569743233962,0.560708926305037,39.5303860269598,338.2166634849027,10.518731034119766,197.0962179933448,0.6877179341604006,95.04932306845087,0,High
26,Female,Pro,Left,Forehand,Non-Coated,51.047226773830914,0.6780164407874583,Moderate,25.35647345233682,40.61175114401984,184.43535408594025,33.51351422025769,312.441322375485,0.9079541090619884,25.284514258262057,0.6290200831054646,0.4859191219240108,46.27667033373919,281.0062866202286,11.417085267765282,129.34420815863268,0.6991676810240945,92.09327804819723,0,High
39,Female,Intermediate,Right,Serve,Coated,143.92987787050075,0.8716742255287782,Moderate,20.529749128923253,78.88976664520285,211.72770675533695,17.61660480865387,346.03727179024406,0.7942162194682448,25.3968579727126,0.2459086419025535,0.4639371193154043,35.061263482223474,277.93341209644126,11.582751109557606,109.11633486211235,0.5083022974915443,61.92336709815113,1,Medium
28,Male,Beginner,Left,Backhand,Coated,127.53219285684612,0.752264784622542,Dry,22.12513286579493,49.73066553377464,209.336621302466,32.944145102303565,272.3577877238396,0.8798045648769124,25.895228122536324,0.5630221814735709,0.2071866975612785,36.818877263999504,316.65134360488776,14.129566058453634,127.29235211635262,0.2942930520283926,78.85658123854927,0,High
18,Female,Beginner,Right,Serve,Non-Coated,125.54239157868702,0.8046257019687559,High,24.857701317162796,69.28979361441529,230.403326215463,22.764890626113026,344.3685957185965,0.8808710612865984,26.47961325364055,0.3166039565512384,0.4075556356133836,32.87447846441914,252.02587643377836,11.39951421000465,172.01581769983994,0.6158406363665051,92.25902057299068,0,Medium
31,Female,Beginner,Left,Serve,Coated,49.91413942949929,0.8578496181332436,High,24.657207107146466,62.37107861578593,196.8097449480712,20.778391092826503,205.207414076204,0.8264364619812707,19.724878753980143,0.3404731703643862,0.3876903146809528,29.526489489191864,250.35682927890693,15.4852969452127,144.88397965987278,0.5113812349339789,96.26509496305484,0,Medium
22,Female,Intermediate,Left,Serve,Non-Coated,59.7466172511959,0.867120386703644,High,32.005800448397586,68.580192528884,238.6281095071341,30.4846463040992,205.3584070721533,0.6661758028527353,29.911939334472144,0.2075730686157212,0.4090822508220663,36.19442392495729,342.52736798634305,13.229859480094174,183.76293974977963,0.4260644121378868,85.31419283145325,0,High
38,Female,Beginner,Left,Forehand,Non-Coated,147.26797179062453,0.7351588050582996,Moderate,32.648832129689794,46.67217647114981,290.41179927770906,22.744252795917944,344.0019366139087,0.8422329122600367,16.094306093747143,0.6468605316227897,0.3729921560963011,32.44621583516377,298.7928266313777,13.269475437762908,108.33702129220772,0.2749865500239767,97.28135836060548,1,Medium
31,Female,Intermediate,Left,Serve,Coated,63.47071728708238,0.7393297297192193,Dry,22.901278987153248,62.84458407055732,269.7826717917978,20.27102206943278,305.03983961465417,0.6222721333674454,24.715430514529857,0.5695564660540086,0.5626230058760248,39.249599018325945,253.58733747932837,15.346016317001208,168.44331297034375,0.3198945870369616,86.53247929126334,0,Medium
21,Female,Intermediate,Right,Forehand,Non-Coated,58.59586631841407,0.8478285944315908,Dry,21.85909825869271,41.84723429758316,281.061279539192,8.431014615299036,228.3034590536007,0.6702338161590429,29.561626460000983,0.2696435655677566,0.5556120358214212,47.36937544173093,318.9711770041084,20.24607581064827,109.92238929604238,0.4893337502717407,68.33861392620335,1,High
39,Male,Intermediate,Left,Backhand,Non-Coated,79.85867805804146,0.8326199023515048,High,29.512437264821276,42.04996740798154,276.567431198584,8.348236884905521,254.5812198638854,0.8250191413292816,18.364656923147844,0.3639616016578894,0.2502794221455081,24.921887253879188,390.3334653358004,19.14076329670366,175.89375086305824,0.3303276041248052,82.34016299742105,1,High
18,Female,Beginner,Left,Backhand,Coated,140.46918172883792,0.7946005099669059,Moderate,32.06935333543147,72.8869065387035,226.75516037287608,24.944967803360456,276.16296018922594,0.9177334289148288,19.171873926261604,0.4399664335318337,0.4131571202024981,26.446736737460903,288.23725830878203,20.60470878426586,132.587667819726,0.4389392232197268,90.23972712037954,0,High
39,Female,Beginner,Right,Serve,Non-Coated,92.3812809912211,0.7615625029407074,High,34.455846458361975,87.584918673609,265.07532435574024,9.982257132866737,305.3956603353117,0.8700924833726581,23.639661574787908,0.4469553911213451,0.5838235935193427,10.601343100839015,287.65950275550915,21.882106772730918,198.729562344896,0.5577908724730987,86.6570002874893,0,High
36,Female,Beginner,Right,Forehand,Non-Coated,141.26420909979953,0.7660252859024961,Moderate,20.101944271197716,78.86964593523916,270.5107487307597,27.897523335879107,326.3039840262844,0.7163602154549323,26.718863953391143,0.4978269703718181,0.4394656622650129,31.08138256204341,320.1977086713684,10.13322479609996,160.24805637740693,0.6936811512460936,63.334797706466105,1,Medium
25,Female,Pro,Right,Backhand,Coated,76.77726584567593,0.6770189706181848,High,26.205171701402065,63.45778902854885,204.67777268390827,24.803219508884048,212.3984607069792,0.8882956232353749,19.93420474356947,0.436091854864269,0.5206673680435574,15.256038255775252,272.2691231671415,18.310096963460733,169.00762973001645,0.2219558764689531,69.48048021164747,0,High
32,Male,Intermediate,Right,Forehand,Coated,64.91815097496993,0.8443212115905919,High,31.009817511415783,42.79353700461864,283.2314839943728,20.35869738322817,298.48611852333704,0.9383090523017896,27.551627454726685,0.5243226578343729,0.3493440088341785,38.64002842992885,345.690898900004,11.437954591820022,85.12688053827392,0.5983852037987953,87.5120871510178,0,Medium
38,Male,Pro,Left,Forehand,Coated,94.47233097361392,0.7662228967805413,Dry,32.42838948311532,42.25100747285521,234.9296878226716,27.16469836401554,271.5067120456914,0.7161826193917411,18.615656795155065,0.6419353979897171,0.3508995982130541,41.18347725331711,375.8883533998376,21.241886824034893,164.3681064587214,0.2639328580824532,81.13259818050207,0,High
32,Male,Intermediate,Right,Serve,Coated,107.70245792880776,0.6282348217845359,Moderate,20.934289230246467,47.89461305540291,181.9631687411261,34.81292630067512,289.6433413164542,0.6653889011064894,28.11550028012733,0.399036277610325,0.3302749133414562,38.9096226663435,279.1788208710448,12.72214945370483,130.25879130015767,0.6717666940064488,61.23404022243563,0,High
26,Male,Beginner,Left,Serve,Coated,83.06488984749117,0.6339451474783384,Dry,30.209217791961912,88.79052519670134,257.20609303366206,14.651632888078051,276.27974099169535,0.6691300598433612,18.7942968620292,0.6383554596954292,0.2087381858515061,31.8657739323651,348.80997207189864,14.199466632589417,118.77572484469113,0.5849802930022924,89.53415713598176,0,Low
38,Female,Intermediate,Right,Forehand,Non-Coated,78.06335605539849,0.8515610548206304,Dry,24.33408076098455,59.93305332205816,261.2115710301558,23.04050390397604,267.6039575764183,0.740113267995619,24.261527335069225,0.3098051080009891,0.5699406449822095,31.36869162403183,383.2006924214062,21.74863797057492,175.4235178179057,0.3989266058460694,63.17723782586012,0,High
26,Male,Intermediate,Left,Forehand,Non-Coated,63.98652132505713,0.7689976409728061,High,21.11895438999688,82.17036459363226,246.21147560122,30.757109467594105,230.82691942695743,0.618313192721015,20.3668681970967,0.2606906625311353,0.3398566796325035,35.86215763300301,385.4617783088362,20.406308857320745,107.43637801903128,0.4562934949566359,67.39313664902532,1,High
27,Male,Pro,Right,Serve,Non-Coated,70.25074428439486,0.6895464449497761,Moderate,27.336538726320008,75.25712194742985,205.4898361016588,8.455622422573509,270.8503868538469,0.7707150705664427,19.827391685282684,0.31970064830578,0.3468351825480983,32.188032639837814,332.93254092156826,10.566497637396282,101.8187562469469,0.5383514078357013,96.17907436887307,1,Low
37,Male,Intermediate,Left,Forehand,Non-Coated,114.04297594675307,0.6154852657323507,Moderate,22.37230014806219,70.27143296080331,237.87336328272784,13.49472487496783,228.44827070626545,0.8563044887433714,20.309933541104748,0.3032963275141584,0.5038189633580701,40.01163576534076,272.8440877495613,10.562398603305606,122.63805980486686,0.4805111224453686,72.60290749309672,0,Low
38,Male,Beginner,Left,Serve,Non-Coated,80.68608924750457,0.7635755906358206,High,31.05511277092527,87.39130558268708,228.01529402946085,22.06588371631702,206.69172305415745,0.7856608389368069,22.48802121684228,0.6925395417247868,0.4107572490647492,45.781112587217386,348.8757447168655,19.826092414707013,155.521960536631,0.6900231018168681,61.371483166172894,0,High
26,Female,Intermediate,Right,Forehand,Coated,48.77327458931313,0.6145086330068268,High,31.118926995491805,51.5205785309511,296.9623288612711,22.910642673177517,256.07367364220335,0.9395175862475288,27.675728799206716,0.3905268632224516,0.3448168620152635,31.445179742943484,360.22207300152405,10.844464289421964,110.877984431837,0.6993128536583082,60.697111200776,0,Medium
20,Male,Intermediate,Left,Serve,Coated,55.197092894778805,0.7145584609264054,High,32.63101647481264,62.74448312345768,278.9614121707125,10.33099812941366,203.7433608124256,0.7615952788760221,26.389773540462198,0.5257366344673421,0.5534469719788613,14.413664721149232,363.1470862521375,20.22081391986999,147.03157493578192,0.2285232809410928,97.4218508769807,0,High
37,Female,Intermediate,Left,Forehand,Coated,80.96171072302218,0.7871286869844327,Moderate,25.66353027721628,83.23614828372976,271.4279526104657,19.00059719299314,284.3817444532999,0.6046405957996656,21.740113293914572,0.5480263264942014,0.5301516853975661,15.24131534450207,390.15085597961365,21.09544920034724,126.18168460029926,0.5639434711066076,74.90082714486425,1,High
28,Male,Pro,Left,Serve,Coated,141.6952672832648,0.7478954020123922,High,20.199646958459656,67.58806538211219,201.7288443600196,22.03418846562689,210.8588680010266,0.7645435241427246,19.23240434028665,0.4226043113656388,0.5907206286265014,25.03673787574857,342.2910916460007,10.286045452375443,127.60575543675876,0.5733910730935228,84.84703170607992,1,Medium
23,Female,Intermediate,Left,Forehand,Non-Coated,81.69332878105783,0.872734965044194,High,23.8960390756172,52.32225698130555,219.724802090546,19.420343867879307,265.63304634303194,0.9254587547345494,27.814514714585464,0.3117858673941236,0.4564086543858013,29.851709740105807,319.9168303272601,12.640081776805795,104.3742017848146,0.595066403890956,76.55682394479301,1,Medium
19,Female,Intermediate,Right,Backhand,Coated,46.67062851968428,0.5639024206481191,Dry,27.017175492879154,50.44582084211384,225.5654202683064,26.916098906702416,347.02142560628414,0.6335514737545656,28.05277517795345,0.4190490067443574,0.4760386444098846,19.002014981562677,325.3826434163502,10.278279178147931,118.65258327722174,0.6585398932915675,68.53662936115654,0,Low
24,Male,Pro,Left,Backhand,Coated,85.97936836680174,0.647928206547991,High,30.410169191240755,77.64405005211506,239.11530387605757,28.82682499339792,201.4822280928407,0.6780386097866783,21.8051445094148,0.4368804431532194,0.3297998093606894,28.110008267528336,298.2313112496237,10.873998619440757,112.86149788976492,0.4966838196788817,95.10760430554105,0,Medium
35,Male,Pro,Left,Forehand,Non-Coated,113.56993533561824,0.5699801354332934,High,25.73060878530112,40.63944471260444,183.62694144785652,20.42706371993298,255.02818514844475,0.8504457432783723,25.43768787437423,0.6770038449602744,0.2398319953812478,15.429356675627206,258.58989703003533,16.408872255035917,109.21270291708188,0.3272716160689953,97.98639470475337,0,Low
19,Male,Pro,Right,Backhand,Non-Coated,105.2955748443043,0.6181114805075248,Moderate,28.04072594100707,85.70960387014415,251.16110736895817,19.49281265162906,300.9894283941351,0.7029352399412201,20.538953458596303,0.4843118525180544,0.2423666938823083,19.63320030580904,357.61989522731733,18.761968031660103,89.69354915877375,0.5358343198733585,99.51377142812476,0,High
34,Male,Pro,Right,Forehand,Coated,70.6683258624633,0.5933941675459358,High,27.863953811835756,40.92089940576015,222.9427852766528,27.04481911122532,223.83753569298588,0.8678343217050295,17.236465207850536,0.6849363026705257,0.4583761847626461,39.35835792465042,252.9774571200501,15.753684538211235,131.96838378821482,0.3614770089593759,61.65484924708729,0,High
28,Female,Beginner,Right,Forehand,Non-Coated,115.68978153535636,0.8064315694570809,Moderate,22.47473524037475,71.5494523440352,247.4012574511098,22.993163689952308,284.11004623551776,0.7467634831228203,19.8222435427012,0.4883563245123073,0.2453086547854674,49.42281289497648,259.61698271810644,14.631337263814732,109.36215726960812,0.3712638789978485,62.01474259846706,0,Medium
29,Female,Beginner,Left,Backhand,Non-Coated,109.36868112518655,0.6792815794530394,Dry,29.345742501200192,70.23739807210036,181.07740611080484,31.50186505857716,238.7285537923434,0.8786234936880292,25.231264778633243,0.272499007803795,0.5626506263021489,17.448123821765215,300.1190574774304,12.480638191654355,195.32226331942448,0.5064792173220232,94.31864828006216,0,Low
36,Male,Intermediate,Left,Forehand,Coated,58.93902657118655,0.8737654949210572,Dry,26.588775923080966,68.92055755273906,218.57197667970289,20.99094608819617,233.41530373763385,0.7930365274232782,26.541144953079435,0.3921883191125024,0.4815474616501414,23.563863199167947,389.6596787515424,12.83891319506698,152.20447935350882,0.3445279375256467,67.04629521564206,0,Medium
39,Male,Beginner,Right,Serve,Non-Coated,57.83595039250695,0.5581822025922247,Moderate,32.1187805247874,63.717152543337775,272.2399267215587,23.506841843148397,334.2475326118928,0.6288640216615378,27.774830896044108,0.5961566629687161,0.2904826959882934,24.02746587847475,322.4700928311646,16.98875594440912,135.44203732357278,0.5472531856634661,82.46622878354144,0,Medium
24,Female,Intermediate,Left,Forehand,Coated,100.19013902747348,0.7785234647304623,High,30.3591681219335,82.62151663443055,240.12978630324483,11.477740484799124,230.492071847024,0.7351476891725219,15.265690501154468,0.4108111339375287,0.3116846644093712,18.933043186211496,282.2768019722332,20.26917156844609,120.55868498024556,0.6265581306849544,83.1936698369236,0,High
37,Male,Beginner,Right,Forehand,Non-Coated,112.53824172277142,0.889690680092921,Moderate,21.67203779296332,72.96664351452421,274.6664794014766,30.57192552981326,256.4827566147954,0.7166369155213217,22.296091938366686,0.2498669224208089,0.4839894869672643,18.162278085967856,384.5573555874668,14.854842171846151,135.2918515608542,0.6927397665737274,86.47789226562409,0,Low
23,Female,Pro,Left,Backhand,Non-Coated,145.81016433462867,0.6115435519335065,High,27.33137615054853,79.09311407496968,263.8752471020864,19.40188755546267,225.4396257311836,0.8835284186949113,19.108831654782804,0.2480380802940389,0.5296479740223909,15.267773355135189,335.75362349655154,21.27553146837515,120.97584162128516,0.284199061234518,61.503199631296255,0,High
38,Male,Pro,Right,Serve,Non-Coated,86.41236938049576,0.7048512805999537,High,30.537415377412813,45.77609029895949,282.59046901811723,27.414708905311684,242.5831609630576,0.8187074076119762,25.259392709520284,0.3185323780290476,0.5357719949125934,46.300583830914846,305.471937708809,10.62542648761334,182.8226743147614,0.4276742197411188,72.34488176898695,0,High
18,Female,Beginner,Left,Forehand,Non-Coated,124.14331636391049,0.795661461909596,High,21.30517588711014,42.49493187287212,180.89323062626084,19.596034225190536,243.9660020183565,0.8720902829769207,18.679970031736985,0.4823858918277104,0.4404108688605065,35.97489414366908,357.3582965331637,19.950527450341635,110.7004908960595,0.5703337737819354,80.56637975068773,0,High
34,Female,Beginner,Right,Forehand,Coated,52.8172822020514,0.7715982997631088,Moderate,31.887455488349477,41.426425446488935,211.35905902132723,8.02733020289699,249.01595356356,0.7302524156200643,23.49420309999329,0.6150774885498389,0.2620927945146536,21.61871772542172,316.16823875863554,14.064167490201609,113.5957390960276,0.4886944987720547,66.97573389262003,1,Low
28,Female,Intermediate,Left,Forehand,Non-Coated,137.85699300472118,0.7481094956979848,Dry,23.33006771966599,47.36029927367964,245.85620719212977,18.811076757192858,296.1600405240088,0.8421101407552771,25.679439786915108,0.4668563744184669,0.5273438005409252,20.323778553723507,359.4967936145613,20.42520917591993,165.15445897506945,0.23229757991968,97.76127894306036,1,High
39,Female,Intermediate,Right,Forehand,Coated,109.64182955387238,0.6643646444690419,Moderate,27.546271932105345,73.35039451272078,292.9221691982619,11.982559267121282,311.3889114667302,0.6228320354849531,26.55097379462631,0.5730401933363977,0.516657411454153,33.58892617534918,282.75648639276807,21.03299960163369,188.111297915658,0.3740234264980241,93.15268561753462,1,High
35,Female,Intermediate,Left,Forehand,Coated,109.1933364486372,0.8048699837365154,High,34.10841931208954,64.70108778705854,261.5748216159047,18.762607141145008,276.6004579296857,0.6128532101710669,19.04202435379187,0.5227965517777594,0.5341430343867353,37.88889511805992,272.52736392574263,18.404901198874164,161.6139075108304,0.5968659144613166,65.57700746629259,0,High
38,Male,Pro,Left,Forehand,Non-Coated,55.6686897215679,0.7786393469739177,Moderate,28.570013522334257,77.61261280810355,234.79065435382185,16.676286386146817,291.5713971381326,0.7006137567685001,16.317482196680146,0.4620495925715413,0.2630655121993338,20.1203427577606,319.14056677458177,14.260638722673898,90.16743853708556,0.4464113934399533,86.83480581351765,0,Medium
34,Female,Pro,Left,Serve,Non-Coated,44.354210247848776,0.6069800999053131,Dry,26.36081677555921,49.58651683710538,195.616959660922,13.468779224241237,321.9903120474981,0.8707947120226498,18.28070051224733,0.3074039636459976,0.4737430984676577,23.886514036889707,297.93955976287776,15.483212698671016,187.87791888200272,0.547185742023906,76.407406016835,0,Low
24,Male,Pro,Right,Serve,Coated,117.15940517830816,0.8874317559569938,Moderate,20.10192391098714,58.34815209852308,239.18584257089427,11.341846623489404,349.93409920106285,0.7869306169297363,23.98697120606989,0.641584269844321,0.5840975733793345,21.62449288319532,340.77293844427174,16.62131435395576,172.31889165235782,0.5202595032615109,72.45979471927397,0,Low
34,Female,Pro,Left,Forehand,Non-Coated,52.876210486104526,0.7444855181290418,Dry,22.00120434161117,84.42487742747724,232.93043669472797,27.671153000733963,268.47589795155847,0.743087626741386,15.606737784452974,0.3378576985734763,0.3024246344597455,13.50833323943418,368.31891605555205,15.544958950946382,108.76632513386188,0.6716728011788362,71.63855693064134,0,Low
37,Female,Intermediate,Left,Forehand,Non-Coated,53.9667164432326,0.7339115603625656,Dry,28.67995827646981,86.78572730142668,273.41319296264425,28.381228162091052,340.4651743388969,0.913822119953704,17.38292902157034,0.3264099649777167,0.4866912106863009,25.461137616861464,385.2256505166746,19.493857267536622,87.51289911522791,0.6290824817742479,86.5067140636256,0,High
26,Male,Pro,Left,Backhand,Coated,60.625016098168345,0.8468828371556143,High,27.407375609806078,86.08645774945859,229.60183685958577,15.154932640863253,273.555513954276,0.7740765612863328,29.93212091471237,0.3288988122521172,0.303566972584272,31.344446970797257,364.0791617971372,19.258339458008788,166.0975181041519,0.3719001301768342,96.14228227080471,1,High
34,Male,Pro,Right,Serve,Non-Coated,50.75211314535627,0.7741447287201418,Dry,25.457437634702472,80.91525221003812,218.26056898,21.37013606735411,317.2999628737272,0.8146862003294734,20.734971549234185,0.2478427241789723,0.3228385634992629,36.21465017337478,301.2623961844496,10.151865075719712,108.149501194781,0.4488490423913057,93.45128128513444,1,Medium
37,Male,Pro,Left,Serve,Coated,108.79317724733374,0.5760677503122313,Moderate,33.84823828091176,74.4117939298946,190.7663618962585,20.52991558142624,285.98345677224603,0.945040014873744,22.447894115411025,0.4493270204523146,0.3941072304305421,26.66946741959788,359.1048664424509,11.819942544722082,142.8573551859278,0.4381881860927161,73.95863073826406,0,Medium
39,Male,Pro,Right,Forehand,Non-Coated,86.42052864334468,0.727306280826591,Moderate,24.987238061389117,85.68389470137319,185.580127671044,17.591684418539046,332.60588378557486,0.7828371896906928,15.165107438923554,0.3637651438547562,0.5579816174359731,49.33480473718485,329.4829303839158,14.362585948403034,90.74735626333351,0.3394742675303567,88.30967312469112,0,Medium
39,Female,Beginner,Left,Serve,Non-Coated,69.2705701650503,0.8232087725129047,High,28.0572613466616,75.70907959163196,232.69613130268525,15.49620390851238,267.3054802425139,0.874225915114738,23.87861687543446,0.4609709905307804,0.2154647247262429,35.03350770607474,385.9120938039995,18.069099624569876,148.1794657098787,0.5105408563467022,81.09544143241365,0,High
25,Male,Intermediate,Right,Serve,Non-Coated,88.48243404087343,0.794993042061912,Moderate,28.53070114286195,87.69681243627468,221.62343754026216,13.022857052405731,304.3722501945756,0.7448389444356326,19.87948026648307,0.4265576905696349,0.5958565243261831,45.4633823428489,356.0321404117275,12.756375298495897,82.5768463284244,0.3302689688432667,77.61470278900805,0,Low
34,Female,Intermediate,Right,Backhand,Non-Coated,132.85540022717197,0.8897690534499614,High,27.91202585095884,41.239416601844425,246.6389003415431,31.568100741853357,269.9472828827282,0.6127191489417005,22.95289844211523,0.459895902908342,0.5088308598438259,46.639510505742095,272.5356001011395,13.87347246167312,144.07916675733367,0.2798344647150927,71.86904714597677,0,High
24,Male,Pro,Left,Backhand,Non-Coated,141.97873455479998,0.558720697890076,Moderate,27.163780873101487,86.08210429472885,265.4314124538081,30.4994371667483,328.55411020050377,0.8920652245755384,22.89177515128233,0.3488266759438648,0.3439115590029113,42.85597455805159,261.7143314860121,15.544960111293705,180.04344402398831,0.2551478510344525,63.24904160574738,0,High
18,Male,Beginner,Right,Serve,Non-Coated,93.62237591187858,0.6414266348241406,Moderate,25.05595604017862,67.78702680696874,184.80081762885635,19.263844076391347,349.15530187135744,0.9305416078848516,29.511861738528587,0.6075690565130476,0.3416640814462791,20.79942329309763,331.5757131741376,17.074665271988515,149.68916371600986,0.3432310217421583,67.69712394849128,0,Medium
30,Female,Intermediate,Right,Serve,Coated,102.34282066240829,0.7422047596988489,Dry,33.63145449559429,45.58988759102292,239.54605316433785,27.472433926243863,236.4972487888868,0.7520337085354393,19.023854977861863,0.4670965004581777,0.3931924944492892,27.25108429524919,304.75631946488124,20.82155741926767,186.157843697426,0.4366094168999888,82.65624751378718,0,High
36,Female,Intermediate,Left,Serve,Coated,68.29199233738602,0.7668214296572622,Dry,26.762048926387173,50.74556348686473,283.4366273018376,21.454966224778904,271.1508444810883,0.7762726940019566,23.5564938075304,0.3042173344794726,0.5501914184395367,10.015406029895429,275.21453768844736,19.655591542115808,145.865804922567,0.2578294211491115,89.14624857825618,0,High
36,Male,Pro,Right,Forehand,Non-Coated,96.49604165008311,0.6460245950677105,Dry,27.926733010191136,82.60796419574568,234.6199903368394,10.305348162903664,212.18850196405805,0.748448265211552,20.723288946345093,0.650901850125424,0.2071669363354503,28.05627544610661,369.6481389963424,14.310609785728248,162.49167338539104,0.5378957367756001,61.470772484970254,1,Low
34,Female,Pro,Right,Backhand,Non-Coated,122.29315676287554,0.8393805832315524,Moderate,29.847169757453635,65.3058477423258,242.54906531409293,30.204543727962378,221.1493166620684,0.9489170358028144,21.32999714960948,0.2547275504168279,0.4192998602767449,21.75010822228103,306.31337110164503,19.215806348941683,123.95233436405888,0.6351192262153924,75.16663810494208,0,High
30,Female,Intermediate,Right,Forehand,Coated,94.13509900217863,0.6075217275206045,High,21.01484063647302,89.14088617476182,238.41502088600112,13.92033168838066,339.3725273368358,0.9161763687488428,15.833385938654178,0.5667172404508165,0.222434578052749,14.47584305323126,262.9022300177665,19.9918958887425,115.61604987672864,0.4135439171911228,66.63214227586602,0,High
33,Female,Intermediate,Right,Backhand,Coated,73.22801908680867,0.5502971883676014,High,31.71932212194868,45.87655547524855,226.77515021800923,27.084072789659867,281.5420664736412,0.6143855064553017,25.326795190578373,0.5392242023853867,0.2462402989370367,43.543514080932056,289.33996616459564,16.26804888459501,120.29868403791671,0.6366245533007232,84.08484002709864,0,High
25,Female,Beginner,Left,Backhand,Coated,104.0237781947455,0.8833369894316454,High,27.687609651290533,60.62517319500645,193.2143428708047,22.23974505270948,259.2674025839093,0.8726565345682638,17.929281118993835,0.236429461285122,0.4762663457622285,36.93787463920238,351.53259614172146,13.552507708204292,92.33571919815606,0.2754914164084277,94.58625082391208,1,Medium
36,Female,Intermediate,Right,Backhand,Non-Coated,144.13216339744292,0.6870448780505349,Dry,29.8576540376745,56.593722154038005,195.1627458819032,26.6445791849915,300.72237939613296,0.8102928606273263,22.02733365464568,0.6507538076727248,0.2937235540607522,49.96414167171344,347.1908460862145,21.31686462518213,110.52697027960562,0.2387589555225286,97.18788760572444,1,High
35,Female,Intermediate,Right,Serve,Non-Coated,137.6782239381423,0.8851214303346329,Moderate,31.580180981205373,65.80677180324608,201.4907090085232,20.72248250454699,284.0241932480168,0.6087995963222803,21.51404451822501,0.3581562108908868,0.2166379220984375,29.935537696350533,289.3696858377997,21.547030749114192,126.44434408318446,0.60693097996357,95.40876498782036,0,High
18,Female,Pro,Left,Backhand,Non-Coated,124.6166617093002,0.6472760601208285,Dry,33.11149086146322,71.67189094348592,275.10775690771857,26.96915100887864,243.30765844508383,0.7556492972695928,22.02211674665072,0.5704475078073008,0.2656949120296658,23.228245438835067,301.1808648070051,12.695094405509856,120.98588749569969,0.6873842226812286,94.89442098390002,1,Medium
31,Female,Intermediate,Left,Forehand,Coated,70.38305959317299,0.5722070222959291,Moderate,25.883306254293963,73.08147346908272,213.0398760674056,8.885938929517328,233.99217593902983,0.6523990544256574,20.633189939433443,0.3385007929254212,0.2834552334315739,20.552455804786035,257.4737231538658,19.420793320671308,139.47070149102427,0.370311923559866,84.03730755833001,0,High
36,Male,Pro,Right,Backhand,Coated,66.57154579380415,0.8203818615935581,Moderate,32.17144839023383,40.0647939955889,293.7748538130493,9.103029355724624,288.53596250136576,0.9055667144619328,18.63578122059752,0.462845871573773,0.5079127982841168,27.414443877478057,392.989572103697,10.501055903358615,138.59206107143598,0.5286556586652482,69.7188583087452,1,Low
32,Female,Intermediate,Left,Forehand,Non-Coated,132.23909087773575,0.8425368361389944,Moderate,23.882553433488525,44.4480216890784,277.22041998439545,32.20117906081876,228.23982668171072,0.6044445648716074,21.73071079403691,0.6861668069060425,0.4499696525854086,22.39488714313961,299.0735331228723,10.028639727937833,168.24822670402887,0.5272566608711922,89.87821865335069,0,Medium
35,Male,Intermediate,Left,Backhand,Coated,59.94492236903126,0.7222304145966726,Dry,29.905034764360494,41.75319168279759,262.14488018384174,28.241738431232044,220.8758151158279,0.9055870326654596,15.693292874483411,0.5053882049340901,0.4940496050718768,49.63034214328222,389.4115595105362,14.218879279163216,127.48911140934815,0.5427506488012548,88.9803010882323,0,High
19,Female,Intermediate,Left,Backhand,Non-Coated,106.6172438235308,0.5758476190622527,Moderate,21.540609510194592,83.22995731991386,266.44723552748883,30.368623036838358,247.7581343700592,0.9292937020275728,18.6348382877044,0.3481613807302429,0.3479289118402758,17.311757018016767,372.0820514299373,15.55046135511946,161.26686040605784,0.4861374002363162,66.66611606705693,1,Low
39,Female,Beginner,Left,Serve,Non-Coated,88.28229379412606,0.7789469262406683,Dry,20.30045701136113,55.66461265798278,185.7158650414021,20.32780544687548,329.2011594715202,0.6255445632733339,26.772725573331662,0.4291885732038715,0.2452531097494075,10.76518779778032,300.2770648497036,16.55603860553351,186.8751910998461,0.328215656599339,67.7931546972354,0,Low
34,Female,Pro,Left,Forehand,Coated,91.4785114021638,0.6137503910663051,Dry,21.436446891689595,58.353172093818216,248.2067240383854,20.41046527083769,205.52291613842436,0.8519431363914467,27.64230582266648,0.5380205755407448,0.5221160413778307,15.19997975603088,354.12214299027465,14.539174171781104,134.69265448913916,0.2404147047541016,64.37348420576008,0,Low
35,Female,Beginner,Left,Backhand,Non-Coated,89.99977427802949,0.8472835418546996,Moderate,24.790737298437136,62.51856244733463,292.9268291906076,22.41810895987897,324.9899380434034,0.7921122673419686,25.729640072394844,0.4225944477580288,0.2561627354620782,45.66129306895908,321.0438057860366,11.545574867838251,146.41140754344025,0.2068125504139022,79.94742160156387,0,Medium
